"age","job","marital","education","default","balance","housing","contact","duration","campaign","pdays","previous","poutcome","signedup","Year","Date"
37,"management","married","tertiary","no",984,"yes","cellular",180,4,-1,0,"unknown",0,2017,2017-06-16
32,"blue-collar","married","primary","no",1877,"yes","unknown",601,1,-1,0,"unknown",0,2017,2017-06-16
41,"unemployed","married","tertiary","no",1666,"no","unknown",291,3,-1,0,"unknown",0,2017,2017-06-16
32,"management","single","secondary","no",6,"yes","unknown",228,1,-1,0,"unknown",0,2017,2017-06-16
41,"services","divorced","secondary","no",1400,"no","cellular",191,1,-1,0,"unknown",0,2017,2017-06-16
40,"admin.","divorced","secondary","no",399,"no","cellular",246,2,-1,0,"unknown",0,2017,2017-06-16
59,"retired","married","primary","no",1115,"no","unknown",834,1,-1,0,"unknown",1,2017,2017-06-16
29,"management","married","tertiary","no",55,"yes","cellular",235,1,-1,0,"unknown",0,2017,2017-06-16
60,"blue-collar","married","secondary","no",19447,"yes","telephone",196,1,-1,0,"unknown",0,2017,2017-06-16
35,"blue-collar","married","primary","no",2878,"yes","cellular",140,2,-1,0,"unknown",0,2017,2017-06-16
25,"technician","married","tertiary","no",2551,"no","cellular",400,3,-1,0,"unknown",1,2017,2017-06-16
52,"technician","married","tertiary","no",1785,"no","cellular",133,3,89,1,"failure",0,2017,2017-06-16
54,"management","divorced","tertiary","no",787,"no","cellular",90,2,-1,0,"unknown",0,2017,2017-06-16
33,"technician","single","tertiary","no",68,"no","cellular",96,2,-1,0,"unknown",0,2017,2017-06-16
37,"blue-collar","married","primary","no",1941,"yes","cellular",151,2,-1,0,"unknown",0,2017,2017-06-16
42,"student","married","unknown","no",-7,"no","telephone",41,6,-1,0,"unknown",0,2017,2017-06-16
42,"management","married","unknown","no",933,"no","cellular",212,1,-1,0,"unknown",0,2017,2017-06-16
35,"technician","married","secondary","no",545,"yes","cellular",1579,1,234,4,"failure",1,2017,2017-06-16
55,"blue-collar","married","primary","no",2171,"no","unknown",138,2,-1,0,"unknown",0,2017,2017-06-16
41,"management","married","tertiary","no",9935,"no","telephone",49,1,-1,0,"unknown",0,2017,2017-06-16
55,"management","married","tertiary","no",39098,"no","cellular",236,3,-1,0,"unknown",0,2017,2017-06-17
37,"blue-collar","married","primary","no",403,"yes","cellular",318,2,338,1,"success",0,2017,2017-06-17
50,"management","married","tertiary","no",106,"yes","unknown",388,2,-1,0,"unknown",0,2017,2017-06-17
26,"student","single","tertiary","no",1570,"yes","unknown",81,1,-1,0,"unknown",0,2017,2017-06-17
81,"retired","married","primary","no",243,"no","cellular",131,1,-1,0,"unknown",1,2017,2017-06-17
42,"technician","married","secondary","no",-356,"yes","cellular",97,1,-1,0,"unknown",0,2017,2017-06-17
39,"services","married","primary","no",324,"yes","cellular",340,2,312,4,"failure",0,2017,2017-06-17
29,"admin.","married","secondary","no",19,"no","cellular",80,1,-1,0,"unknown",0,2017,2017-06-17
40,"blue-collar","married","secondary","no",5060,"no","cellular",154,2,93,1,"success",1,2017,2017-06-17
33,"blue-collar","married","primary","no",289,"yes","cellular",309,1,363,4,"failure",0,2017,2017-06-17
58,"blue-collar","divorced","primary","no",1299,"no","cellular",58,1,-1,0,"unknown",0,2017,2017-06-17
41,"services","married","secondary","no",471,"yes","cellular",954,2,293,4,"success",1,2017,2017-06-17
37,"housemaid","married","secondary","no",589,"yes","cellular",335,2,-1,0,"unknown",0,2017,2017-06-17
29,"technician","married","secondary","no",95,"no","cellular",172,3,-1,0,"unknown",1,2017,2017-06-17
27,"technician","single","secondary","no",905,"yes","cellular",245,1,-1,0,"unknown",0,2017,2017-06-17
24,"admin.","single","tertiary","no",-61,"no","cellular",95,4,-1,0,"unknown",1,2017,2017-06-17
41,"admin.","married","tertiary","no",1287,"no","unknown",286,1,-1,0,"unknown",0,2017,2017-06-17
57,"blue-collar","married","primary","no",42,"yes","unknown",384,3,-1,0,"unknown",0,2017,2017-06-17
29,"student","single","secondary","no",510,"yes","unknown",25,6,-1,0,"unknown",0,2017,2017-06-17
44,"services","single","secondary","no",492,"yes","cellular",56,1,361,2,"other",0,2017,2017-06-17
41,"housemaid","single","secondary","no",2184,"no","cellular",98,1,153,2,"failure",0,2017,2017-06-17
34,"blue-collar","married","secondary","no",406,"no","cellular",113,2,-1,0,"unknown",0,2017,2017-06-17
39,"blue-collar","single","secondary","no",290,"yes","cellular",128,1,336,1,"other",0,2017,2017-06-17
48,"admin.","married","secondary","no",191,"yes","cellular",238,3,-1,0,"unknown",0,2017,2017-06-17
31,"self-employed","married","tertiary","no",414,"no","cellular",169,5,-1,0,"unknown",0,2017,2017-06-17
45,"blue-collar","married","secondary","no",2718,"yes","cellular",304,2,-1,0,"unknown",0,2017,2017-06-17
55,"management","married","unknown","no",3122,"no","cellular",349,1,-1,0,"unknown",1,2017,2017-06-17
30,"management","single","tertiary","no",2544,"no","cellular",152,2,-1,0,"unknown",1,2017,2017-06-17
43,"blue-collar","married","primary","no",0,"yes","unknown",215,3,-1,0,"unknown",0,2017,2017-06-17
49,"management","divorced","secondary","no",-46,"yes","unknown",1055,10,-1,0,"unknown",1,2017,2017-06-17
35,"admin.","married","secondary","no",-488,"yes","unknown",97,4,-1,0,"unknown",0,2017,2017-06-17
40,"technician","single","tertiary","no",1646,"yes","cellular",173,1,92,5,"success",1,2017,2017-06-17
34,"admin.","single","secondary","no",0,"yes","cellular",214,1,174,2,"failure",0,2017,2017-06-17
36,"blue-collar","married","secondary","no",0,"no","cellular",235,1,244,1,"failure",0,2017,2017-06-17
55,"retired","married","tertiary","no",357,"yes","cellular",526,1,103,1,"failure",0,2017,2017-06-17
52,"self-employed","single","tertiary","no",1623,"yes","unknown",21,17,-1,0,"unknown",0,2017,2017-06-17
30,"entrepreneur","single","primary","no",2816,"yes","cellular",71,1,-1,0,"unknown",0,2017,2017-06-17
51,"entrepreneur","single","secondary","no",440,"no","unknown",392,1,-1,0,"unknown",0,2017,2017-06-17
42,"blue-collar","married","primary","no",142,"yes","cellular",11,5,-1,0,"unknown",0,2017,2017-06-17
68,"retired","married","tertiary","no",2812,"no","cellular",651,1,1,7,"success",1,2017,2017-06-17
58,"services","married","primary","no",443,"no","telephone",41,2,204,1,"failure",0,2017,2017-06-17
55,"entrepreneur","divorced","tertiary","no",0,"no","unknown",108,2,-1,0,"unknown",0,2017,2017-06-17
41,"services","married","secondary","no",205,"yes","unknown",91,1,-1,0,"unknown",0,2017,2017-06-17
57,"entrepreneur","married","secondary","no",1888,"no","cellular",80,1,-1,0,"unknown",0,2017,2017-06-17
39,"blue-collar","single","secondary","no",357,"no","cellular",250,3,-1,0,"unknown",0,2017,2017-06-17
33,"management","married","tertiary","no",1674,"yes","cellular",284,7,-1,0,"unknown",0,2017,2017-06-17
35,"admin.","married","secondary","no",0,"yes","telephone",84,1,-1,0,"unknown",0,2017,2017-06-17
38,"entrepreneur","single","secondary","no",2543,"no","cellular",357,3,93,5,"success",1,2017,2017-06-17
41,"unknown","single","unknown","no",942,"no","cellular",219,1,-1,0,"unknown",1,2017,2017-06-17
31,"services","married","secondary","no",309,"yes","unknown",146,6,-1,0,"unknown",0,2017,2017-06-17
34,"management","married","tertiary","no",1022,"yes","cellular",219,1,-1,0,"unknown",0,2017,2017-06-17
23,"technician","single","secondary","no",4545,"no","cellular",242,1,114,1,"failure",0,2017,2017-06-18
48,"blue-collar","married","primary","no",174,"yes","cellular",36,8,-1,0,"unknown",0,2017,2017-06-18
31,"services","single","secondary","no",695,"yes","cellular",314,1,318,1,"failure",0,2017,2017-06-18
52,"blue-collar","married","secondary","no",900,"no","cellular",117,2,-1,0,"unknown",0,2017,2017-06-18
33,"entrepreneur","single","tertiary","no",1623,"yes","cellular",291,3,-1,0,"unknown",1,2017,2017-06-18
44,"self-employed","married","primary","no",414,"yes","cellular",138,1,272,2,"other",0,2017,2017-06-18
38,"management","married","tertiary","no",-34,"yes","cellular",131,2,-1,0,"unknown",0,2017,2017-06-18
43,"blue-collar","divorced","secondary","no",590,"yes","cellular",306,2,-1,0,"unknown",0,2017,2017-06-18
46,"blue-collar","married","secondary","no",1723,"no","cellular",176,2,52,7,"failure",1,2017,2017-06-18
38,"blue-collar","married","primary","no",1679,"yes","unknown",21,18,-1,0,"unknown",0,2017,2017-06-18
41,"blue-collar","married","secondary","no",2413,"no","unknown",64,3,-1,0,"unknown",0,2017,2017-06-18
48,"housemaid","married","secondary","no",4,"no","cellular",68,4,-1,0,"unknown",0,2017,2017-06-18
34,"management","married","tertiary","no",11,"yes","cellular",654,1,-1,0,"unknown",0,2017,2017-06-18
46,"technician","married","secondary","no",388,"no","cellular",6,9,7,1,"other",0,2017,2017-06-18
59,"blue-collar","divorced","secondary","no",1774,"no","cellular",14,9,-1,0,"unknown",0,2017,2017-06-18
46,"unemployed","single","secondary","no",2052,"no","cellular",428,1,-1,0,"unknown",0,2017,2017-06-18
47,"management","married","tertiary","no",109,"yes","cellular",268,1,-1,0,"unknown",0,2017,2017-06-18
45,"unemployed","married","primary","no",180,"yes","unknown",62,2,-1,0,"unknown",0,2017,2017-06-18
42,"blue-collar","married","secondary","no",1958,"yes","unknown",124,3,-1,0,"unknown",0,2017,2017-06-18
31,"management","married","tertiary","no",512,"yes","cellular",96,3,-1,0,"unknown",0,2017,2017-06-18
30,"admin.","single","tertiary","no",218,"no","unknown",137,2,-1,0,"unknown",0,2017,2017-06-18
49,"services","divorced","secondary","no",947,"no","unknown",808,2,-1,0,"unknown",1,2017,2017-06-18
26,"blue-collar","married","secondary","no",127,"yes","unknown",165,2,-1,0,"unknown",0,2017,2017-06-18
58,"admin.","married","unknown","no",4318,"no","unknown",307,2,-1,0,"unknown",0,2017,2017-06-18
45,"management","married","tertiary","no",1447,"yes","cellular",461,2,-1,0,"unknown",0,2017,2017-06-18
56,"unemployed","married","secondary","no",2552,"yes","unknown",176,2,-1,0,"unknown",0,2017,2017-06-18
42,"admin.","single","unknown","no",297,"yes","unknown",106,1,-1,0,"unknown",0,2017,2017-06-18
48,"technician","single","secondary","no",1245,"no","cellular",169,1,134,1,"other",0,2017,2017-06-18
57,"technician","divorced","secondary","no",1244,"yes","cellular",383,1,-1,0,"unknown",0,2017,2017-06-18
29,"unemployed","divorced","tertiary","no",1718,"yes","cellular",579,2,-1,0,"unknown",0,2017,2017-06-18
40,"management","married","secondary","no",4025,"yes","cellular",139,2,129,4,"failure",0,2017,2017-06-18
41,"technician","married","secondary","no",2990,"yes","unknown",62,3,-1,0,"unknown",0,2017,2017-06-18
60,"technician","married","secondary","no",824,"yes","cellular",265,1,181,8,"success",1,2017,2017-06-18
42,"technician","married","secondary","no",769,"no","unknown",90,1,-1,0,"unknown",0,2017,2017-06-18
50,"management","divorced","tertiary","no",201,"yes","cellular",248,1,-1,0,"unknown",0,2017,2017-06-18
27,"admin.","single","secondary","no",1492,"yes","unknown",67,13,-1,0,"unknown",0,2017,2017-06-18
29,"admin.","single","secondary","no",1,"no","telephone",372,1,-1,0,"unknown",0,2017,2017-06-18
45,"blue-collar","married","primary","no",0,"yes","telephone",32,1,-1,0,"unknown",0,2017,2017-06-18
80,"retired","married","secondary","no",87,"no","telephone",219,2,-1,0,"unknown",0,2017,2017-06-18
35,"management","single","tertiary","no",-353,"yes","cellular",70,1,-1,0,"unknown",0,2017,2017-06-18
37,"blue-collar","married","secondary","no",37,"yes","unknown",204,1,-1,0,"unknown",0,2017,2017-06-18
26,"admin.","single","secondary","no",827,"yes","cellular",97,1,-1,0,"unknown",0,2017,2017-06-18
31,"services","married","secondary","no",283,"yes","cellular",214,2,-1,0,"unknown",0,2017,2017-06-18
34,"blue-collar","single","secondary","no",4963,"yes","cellular",226,1,-1,0,"unknown",0,2017,2017-06-18
35,"blue-collar","married","tertiary","no",2999,"no","unknown",1141,6,-1,0,"unknown",1,2017,2017-06-18
52,"admin.","divorced","secondary","no",774,"no","cellular",79,1,-1,0,"unknown",0,2017,2017-06-18
45,"blue-collar","married","secondary","no",241,"no","cellular",536,5,-1,0,"unknown",0,2017,2017-06-18
35,"technician","married","secondary","no",2779,"no","cellular",118,2,-1,0,"unknown",1,2017,2017-06-18
33,"blue-collar","married","secondary","no",7,"yes","telephone",32,5,-1,0,"unknown",0,2017,2017-06-18
37,"technician","married","tertiary","no",247,"no","cellular",625,6,-1,0,"unknown",1,2017,2017-06-18
38,"technician","divorced","secondary","no",531,"no","cellular",214,3,226,7,"failure",0,2017,2017-06-18
46,"entrepreneur","married","secondary","no",131,"yes","cellular",69,2,-1,0,"unknown",0,2017,2017-06-18
51,"admin.","married","tertiary","no",0,"yes","cellular",124,2,-1,0,"unknown",1,2017,2017-06-18
52,"entrepreneur","married","secondary","no",0,"no","cellular",199,2,-1,0,"unknown",0,2017,2017-06-19
67,"unknown","married","tertiary","no",7687,"no","telephone",70,3,-1,0,"unknown",0,2017,2017-06-19
36,"management","married","secondary","no",80,"yes","unknown",251,3,-1,0,"unknown",0,2017,2017-06-19
51,"blue-collar","married","secondary","no",22,"yes","unknown",178,1,-1,0,"unknown",0,2017,2017-06-19
38,"admin.","single","secondary","no",-23,"no","cellular",48,2,-1,0,"unknown",0,2017,2017-06-19
45,"blue-collar","married","secondary","no",2926,"yes","cellular",482,3,120,2,"failure",0,2017,2017-06-19
45,"admin.","divorced","secondary","no",2353,"yes","cellular",182,1,107,2,"other",1,2017,2017-06-19
52,"technician","married","secondary","no",1815,"no","cellular",131,3,-1,0,"unknown",0,2017,2017-06-19
25,"blue-collar","single","primary","no",-289,"yes","telephone",56,2,-1,0,"unknown",0,2017,2017-06-19
41,"blue-collar","married","secondary","no",0,"yes","cellular",182,2,-1,0,"unknown",0,2017,2017-06-19
36,"self-employed","married","primary","no",90,"yes","unknown",403,2,-1,0,"unknown",0,2017,2017-06-19
44,"management","married","tertiary","no",217,"yes","cellular",203,4,-1,0,"unknown",0,2017,2017-06-19
42,"admin.","married","secondary","no",1455,"yes","cellular",364,4,-1,0,"unknown",0,2017,2017-06-19
32,"technician","married","tertiary","no",636,"yes","cellular",370,1,116,4,"success",1,2017,2017-06-19
30,"admin.","single","tertiary","no",0,"yes","cellular",56,3,-1,0,"unknown",0,2017,2017-06-19
48,"management","married","unknown","no",375,"no","cellular",290,3,-1,0,"unknown",0,2017,2017-06-19
42,"management","divorced","tertiary","no",16,"no","cellular",140,3,-1,0,"unknown",0,2017,2017-06-19
45,"unemployed","divorced","primary","no",757,"no","cellular",103,1,325,4,"failure",0,2017,2017-06-19
37,"blue-collar","single","tertiary","no",3649,"yes","cellular",623,2,146,4,"failure",0,2017,2017-06-19
37,"admin.","single","secondary","no",124,"yes","unknown",635,3,-1,0,"unknown",0,2017,2017-06-19
60,"technician","married","secondary","no",1139,"no","cellular",67,2,207,2,"failure",0,2017,2017-06-19
29,"self-employed","single","tertiary","no",300,"no","cellular",125,1,-1,0,"unknown",0,2017,2017-06-19
40,"services","single","tertiary","no",8823,"yes","unknown",378,1,-1,0,"unknown",0,2017,2017-06-19
42,"housemaid","married","primary","no",-209,"no","cellular",90,2,-1,0,"unknown",0,2017,2017-06-19
50,"housemaid","married","secondary","no",0,"no","unknown",551,1,-1,0,"unknown",0,2017,2017-06-19
30,"services","single","secondary","no",484,"yes","unknown",356,2,-1,0,"unknown",0,2017,2017-06-19
38,"blue-collar","married","primary","no",580,"yes","unknown",572,6,-1,0,"unknown",0,2017,2017-06-19
33,"management","single","tertiary","no",5437,"no","cellular",131,1,98,2,"success",0,2017,2017-06-19
37,"self-employed","married","tertiary","no",444,"yes","unknown",401,2,-1,0,"unknown",0,2017,2017-06-19
51,"blue-collar","married","primary","no",581,"yes","cellular",282,1,-1,0,"unknown",0,2017,2017-06-19
30,"services","divorced","secondary","no",436,"yes","cellular",1720,1,-1,0,"unknown",1,2017,2017-06-19
50,"services","married","secondary","no",2362,"yes","cellular",59,4,-1,0,"unknown",0,2017,2017-06-19
42,"admin.","married","secondary","no",3279,"yes","cellular",261,1,344,1,"failure",0,2017,2017-06-19
34,"management","married","tertiary","no",-73,"yes","cellular",90,1,-1,0,"unknown",0,2017,2017-06-19
28,"technician","single","secondary","no",6551,"no","cellular",97,1,-1,0,"unknown",0,2017,2017-06-19
38,"technician","married","tertiary","no",52,"yes","cellular",82,4,-1,0,"unknown",0,2017,2017-06-19
25,"blue-collar","single","secondary","no",154,"yes","unknown",312,2,-1,0,"unknown",0,2017,2017-06-19
38,"management","single","tertiary","no",5073,"yes","cellular",68,4,-1,0,"unknown",0,2017,2017-06-19
32,"blue-collar","married","secondary","no",290,"yes","cellular",150,1,-1,0,"unknown",0,2017,2017-06-19
41,"technician","married","tertiary","no",63,"no","cellular",36,3,-1,0,"unknown",0,2017,2017-06-19
37,"management","married","tertiary","no",1276,"no","cellular",156,2,-1,0,"unknown",1,2017,2017-06-19
25,"admin.","single","secondary","no",1099,"no","cellular",131,12,-1,0,"unknown",0,2017,2017-06-19
31,"admin.","single","tertiary","no",383,"no","cellular",305,1,-1,0,"unknown",0,2017,2017-06-19
45,"blue-collar","married","primary","no",0,"yes","cellular",81,4,-1,0,"unknown",0,2017,2017-06-19
32,"admin.","single","tertiary","no",1583,"yes","cellular",100,1,182,1,"failure",0,2017,2017-06-19
32,"blue-collar","married","secondary","no",-63,"yes","unknown",198,1,-1,0,"unknown",0,2017,2017-06-19
25,"services","single","secondary","no",5,"no","cellular",84,6,-1,0,"unknown",0,2017,2017-06-19
36,"self-employed","married","secondary","no",351,"yes","cellular",1554,3,343,2,"failure",0,2017,2017-06-19
